id,date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
k7wrpatuug,3/2/2012,2.01E+13,,FEMALE,32,facebook,0,en,other,craigslist,omg,Web,iPad,Mobile Safari,NDF
u3rsm7cwlx,3/2/2012,2.01E+13,,-unknown-,,basic,0,en,direct,direct,omg,Web,iPad,Mobile Safari,NDF
cjua0kjkda,3/2/2012,2.01E+13,,FEMALE,32,basic,0,en,other,other,untracked,Web,Mac Desktop,Chrome,NDF
e2rb3o4c38,3/2/2012,2.01E+13,,MALE,36,facebook,0,en,direct,direct,linked,Web,iPhone,Mobile Safari,NDF
tmfrob3zpa,3/2/2012,2.01E+13,3/5/2012,MALE,30,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,FR
antbfs7jci,3/2/2012,2.01E+13,3/23/2012,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
928r24bxb0,3/2/2012,2.01E+13,,MALE,36,basic,1,en,other,other,untracked,Web,Windows Desktop,Chrome,NDF
paryg5mbd0,3/2/2012,2.01E+13,3/5/2012,MALE,36,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR
1k2v2hp15s,3/2/2012,2.01E+13,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
hdr3uwyksk,3/2/2012,2.01E+13,3/2/2012,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
kr3pqo3s59,3/2/2012,2.01E+13,6/13/2012,FEMALE,33,basic,0,en,seo,other,untracked,Web,Windows Desktop,Chrome,US
5js3igpqg2,3/2/2012,2.01E+13,,MALE,31,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
81yc46ci1l,3/2/2012,2.01E+13,,MALE,46,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
2lrkan7exd,3/2/2012,2.01E+13,3/4/2012,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
3d5cb2kitl,3/3/2012,2.01E+13,,FEMALE,29,facebook,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
8pejyj70sx,3/3/2012,2.01E+13,3/3/2012,FEMALE,26,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
w01aeaez3e,3/3/2012,2.01E+13,,-unknown-,,basic,0,en,other,craigslist,untracked,Web,Mac Desktop,Firefox,NDF
5cey7s9pnu,3/3/2012,2.01E+13,3/3/2012,FEMALE,26,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
dsq5bityx3,3/3/2012,2.01E+13,,MALE,38,facebook,3,en,sem-brand,google,,Web,Other/Unknown,-unknown-,NDF
s3m5f4a2pq,3/3/2012,2.01E+13,3/4/2012,FEMALE,18,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Safari,US
cfcxzxod2n,3/3/2012,2.01E+13,,FEMALE,51,facebook,3,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
3qgnafntuc,3/3/2012,2.01E+13,4/25/2012,MALE,55,basic,0,en,remarketing,google,linked,Web,Windows Desktop,IE,GB
ftearg1p54,3/3/2012,2.01E+13,3/6/2012,-unknown-,28,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
jxy26h98i8,3/3/2012,2.01E+13,5/29/2012,FEMALE,32,basic,6,en,direct,other,untracked,iOS,Mac Desktop,Firefox,other
1eonz716di,3/3/2012,2.01E+13,,MALE,39,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
aw9wz1pp8c,3/3/2012,2.01E+13,,FEMALE,24,facebook,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,NDF
wgkd2q36fe,3/3/2012,2.01E+13,3/3/2012,FEMALE,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
ekswlap5m6,3/3/2012,2.01E+13,3/9/2012,FEMALE,61,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,FR
k3naypd00v,3/3/2012,2.01E+13,3/3/2012,MALE,62,basic,0,en,other,craigslist,untracked,Web,Windows Desktop,IE,US
wr3f115j5l,3/3/2012,2.01E+13,,-unknown-,,basic,0,en,sem-non-brand,google,untracked,Web,iPhone,-unknown-,NDF
b01u0kkqri,3/3/2012,2.01E+13,,FEMALE,35,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
rlwusaz9qw,3/3/2012,2.01E+13,3/14/2012,FEMALE,49,basic,3,en,other,craigslist,omg,Web,Mac Desktop,Firefox,US
k2yjsug9fu,3/3/2012,2.01E+13,3/6/2012,FEMALE,57,facebook,0,en,direct,direct,linked,Web,Windows Desktop,IE,US
iquq6s9lm8,3/3/2012,2.01E+13,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF
tqptmli4so,3/3/2012,2.01E+13,,MALE,39,basic,6,en,direct,other,untracked,iOS,Mac Desktop,Safari,NDF
ynaxcyxgvk,3/3/2012,2.01E+13,,FEMALE,31,basic,0,en,other,other,,Web,Other/Unknown,-unknown-,NDF
n6pvhan6w3,3/3/2012,2.01E+13,3/14/2012,MALE,31,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
dr3n4rismv,3/3/2012,2.01E+13,4/20/2012,FEMALE,31,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,US
0l2n79am7u,3/3/2012,2.01E+13,3/3/2012,-unknown-,29,basic,3,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
8lqu8ioyf1,3/3/2012,2.01E+13,,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
gbjmezgqf9,3/3/2012,2.01E+13,3/4/2012,-unknown-,,basic,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Firefox,IT
tum3soxxjo,3/3/2012,2.01E+13,5/10/2012,FEMALE,24,facebook,3,fr,direct,direct,omg,Web,Windows Desktop,Chrome,US
xvdluydq4m,3/3/2012,2.01E+13,3/3/2012,FEMALE,40,basic,3,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
6o52s5jvwg,3/3/2012,2.01E+13,3/3/2012,FEMALE,49,facebook,3,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,IT
lgtg2wsab1,3/3/2012,2.01E+13,,FEMALE,29,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
efcs0sh9le,3/3/2012,2.01E+13,3/6/2012,-unknown-,,basic,0,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
k5bl4kmnli,3/3/2012,2.01E+13,3/11/2012,FEMALE,24,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,ES
czhec7ohpm,3/3/2012,2.01E+13,3/3/2012,FEMALE,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
txsj6yhcu0,3/3/2012,2.01E+13,3/3/2012,FEMALE,26,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,GB
dlbkl9oa2c,3/3/2012,2.01E+13,3/3/2012,FEMALE,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,GB
thoorwo97j,3/3/2012,2.01E+13,,FEMALE,72,basic,0,en,sem-brand,google,untracked,Web,Windows Desktop,IE,NDF
efzqxzqypt,3/3/2012,2.01E+13,,MALE,33,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
2cjyfmnx0r,3/3/2012,2.01E+13,1/24/2013,MALE,36,basic,3,en,other,other,untracked,Web,Mac Desktop,Chrome,US
du38lag9aq,3/3/2012,2.01E+13,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
8sb17immur,3/3/2012,2.01E+13,,FEMALE,26,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
ewqdsnthhs,3/3/2012,2.01E+13,,FEMALE,40,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
ntttile4ng,3/3/2012,2.01E+13,3/6/2012,FEMALE,33,facebook,0,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,DE
dhs1eqkxq8,3/3/2012,2.01E+13,,FEMALE,26,basic,3,en,other,other,untracked,Web,Mac Desktop,Safari,NDF
d7bf1qjiyi,3/3/2012,2.01E+13,3/3/2012,MALE,33,basic,0,en,sem-non-brand,google,untracked,Web,Windows Desktop,Chrome,other
2ii4h24oj7,3/3/2012,2.01E+13,,MALE,53,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
ief0ftth9g,3/3/2012,2.01E+13,3/5/2012,MALE,27,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
eu33khbcia,3/3/2012,2.01E+13,,FEMALE,30,facebook,0,en,direct,direct,linked,iOS,Mac Desktop,Chrome,NDF
1itxy0k5iq,3/3/2012,2.01E+13,8/2/2012,MALE,50,facebook,12,en,api,other,linked,Web,iPhone,Mobile Safari,FR
vw52raoyxs,3/3/2012,2.01E+13,3/4/2012,FEMALE,38,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
chchi68cq3,3/3/2012,2.01E+13,,MALE,47,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
lka6h6b5m1,3/3/2012,2.01E+13,8/11/2012,MALE,,facebook,12,en,api,other,linked,Web,Windows Desktop,IE,US
f5mbi84usj,3/3/2012,2.01E+13,3/22/2012,MALE,74,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,other
it81qfzxdz,3/3/2012,2.01E+13,5/6/2012,MALE,36,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,ES
xdqcecp9ht,3/3/2012,2.01E+13,4/4/2012,-unknown-,34,basic,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,US
iuevvdd0gz,3/4/2012,2.01E+13,,FEMALE,33,basic,12,en,api,other,omg,Web,iPad,Mobile Safari,NDF
dw6geafew9,3/4/2012,2.01E+13,5/5/2012,FEMALE,29,facebook,0,en,direct,direct,linked,iOS,Mac Desktop,Safari,US
vlxgn91l69,3/4/2012,2.01E+13,3/4/2012,-unknown-,,basic,3,en,seo,other,,Web,Other/Unknown,-unknown-,US
opyoe3hc0g,3/4/2012,2.01E+13,3/20/2012,MALE,29,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,CA
yxd27uhegg,3/4/2012,2.01E+13,,-unknown-,,basic,0,en,sem-non-brand,google,product,Web,Android Tablet,IE,NDF
oizm2c3zye,3/4/2012,2.01E+13,,FEMALE,82,facebook,0,en,sem-brand,google,,Web,Other/Unknown,-unknown-,NDF
3v6sz6m0fw,3/4/2012,2.01E+13,,-unknown-,,basic,0,en,sem-non-brand,other,untracked,Web,Windows Desktop,Chrome,NDF
2bxxeyxdaj,3/4/2012,2.01E+13,3/11/2012,MALE,24,basic,0,en,other,other,untracked,Web,Mac Desktop,Safari,US
ji4j5g1pc2,3/4/2012,2.01E+13,,FEMALE,40,basic,0,en,other,other,untracked,Web,Mac Desktop,Safari,NDF
5wxog53hlm,3/4/2012,2.01E+13,,FEMALE,37,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
1kh4csqa0z,3/4/2012,2.01E+13,,FEMALE,42,facebook,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
0enqyc3k73,3/4/2012,2.01E+13,3/4/2012,-unknown-,,basic,12,en,api,other,,Web,Other/Unknown,-unknown-,US
bivi70y0s1,3/4/2012,2.01E+13,9/3/2012,FEMALE,31,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
xa16sy9dci,3/4/2012,2.01E+13,5/21/2012,FEMALE,2014,facebook,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,DE
ek4yss8sya,3/4/2012,2.01E+13,3/22/2012,MALE,31,basic,0,en,other,craigslist,untracked,Web,Windows Desktop,Chrome,US
i4x4ydyu74,3/4/2012,2.01E+13,3/4/2012,FEMALE,26,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Firefox,other
5mu6qzs5as,3/4/2012,2.01E+13,,FEMALE,33,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,NDF
w558h26met,3/4/2012,2.01E+13,3/4/2012,-unknown-,24,basic,3,en,direct,direct,linked,Web,Windows Desktop,Chrome,FR
wwfdqiws5s,3/4/2012,2.01E+13,3/5/2012,MALE,43,facebook,3,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
2kkgmkswq7,3/4/2012,2.01E+13,,FEMALE,53,facebook,0,en,sem-brand,google,linked,Web,Mac Desktop,Chrome,NDF
8btunx88y4,3/4/2012,2.01E+13,,FEMALE,46,basic,0,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,NDF
d5t1qyxjsc,3/4/2012,2.01E+13,3/7/2012,FEMALE,45,basic,0,en,direct,direct,omg,Web,Mac Desktop,Firefox,US
iowcxddbfr,3/4/2012,2.01E+13,,-unknown-,,basic,0,en,direct,direct,linked,Web,iPhone,Mobile Safari,NDF
ditggdxwc6,3/4/2012,2.01E+13,,FEMALE,40,facebook,0,en,other,craigslist,tracked-other,Web,Windows Desktop,IE,NDF
gjn8hzivi0,3/4/2012,2.01E+13,,FEMALE,45,facebook,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Firefox,NDF
bsyaepxfsd,3/4/2012,2.01E+13,3/8/2012,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US
7ncwd1bgij,3/4/2012,2.01E+13,4/18/2012,MALE,42,basic,0,en,other,craigslist,untracked,Web,Mac Desktop,Firefox,US
uhlvahcs5s,3/4/2012,2.01E+13,3/7/2012,MALE,66,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
fimw30ume0,3/4/2012,2.01E+13,3/16/2012,FEMALE,63,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
8th96rv3v0,3/4/2012,2.01E+13,3/5/2012,FEMALE,47,facebook,3,en,other,craigslist,untracked,Web,Windows Desktop,Firefox,US
p8wpaz06bs,3/4/2012,2.01E+13,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
fur2ac24pb,3/4/2012,2.01E+13,3/18/2012,-unknown-,52,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
sthq4mamul,3/4/2012,2.01E+13,3/4/2012,MALE,66,basic,0,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
pfw38zf5tb,3/4/2012,2.01E+13,,MALE,23,facebook,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
7oi3laepr2,3/4/2012,2.01E+13,,FEMALE,23,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
u47ak1byk9,3/4/2012,2.01E+13,,FEMALE,43,basic,6,en,direct,other,untracked,iOS,iPad,Mobile Safari,NDF
4ugwmitx3t,3/4/2012,2.01E+13,3/7/2012,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,FR
teerbgh8ov,3/4/2012,2.01E+13,3/5/2012,FEMALE,35,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
pvz1pkjlq2,3/4/2012,2.01E+13,,FEMALE,29,facebook,0,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
4jmnpnrl2a,3/4/2012,2.01E+13,3/5/2012,-unknown-,,basic,3,en,direct,direct,linked,Web,Mac Desktop,Safari,US
b6mfhstmzo,3/4/2012,2.01E+13,5/24/2012,FEMALE,33,basic,0,en,seo,google,untracked,Web,Mac Desktop,Safari,US
ojy2g5yr39,3/4/2012,2.01E+13,3/29/2012,MALE,37,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
u6ca2eiw6x,3/4/2012,2.01E+13,3/5/2012,-unknown-,,basic,6,en,direct,other,,iOS,Other/Unknown,-unknown-,US
lvh5dyz0j7,3/4/2012,2.01E+13,3/5/2012,FEMALE,27,facebook,0,en,direct,direct,tracked-other,Web,Mac Desktop,Firefox,FR
gxnfhbagu7,3/4/2012,2.01E+13,,-unknown-,,basic,0,en,sem-brand,google,,Web,Other/Unknown,-unknown-,NDF
a92grwj8f7,3/4/2012,2.01E+13,3/26/2012,MALE,33,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,GB
pbdudm1oof,3/4/2012,2.01E+13,,FEMALE,34,facebook,3,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
6ovdtvj1gb,3/5/2012,2.01E+13,3/5/2012,-unknown-,50,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
0pwg4ner1j,3/5/2012,2.01E+13,3/6/2012,FEMALE,63,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,FR
j2vycexlpk,3/5/2012,2.01E+13,3/12/2012,FEMALE,33,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
lnrlqbvgrv,3/5/2012,2.01E+13,8/22/2012,FEMALE,34,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
kbqbrsh2f3,3/5/2012,2.01E+13,3/7/2012,FEMALE,27,facebook,0,en,direct,direct,untracked,Web,Other/Unknown,-unknown-,US
qukkl1tbdw,3/5/2012,2.01E+13,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
aryk80v0f0,3/5/2012,2.01E+13,,-unknown-,,basic,3,en,other,craigslist,linked,Web,Mac Desktop,Firefox,NDF
7xjsgsyjz5,3/5/2012,2.01E+13,3/7/2012,FEMALE,63,basic,0,en,direct,direct,omg,Web,Windows Desktop,Firefox,US
gmmidv3nxa,3/5/2012,2.01E+13,3/5/2012,MALE,55,facebook,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,GB
ktcm3smnwe,3/5/2012,2.01E+13,6/7/2012,MALE,27,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
nyxtmge29x,3/5/2012,2.01E+13,10/21/2012,FEMALE,32,facebook,3,en,sem-non-brand,google,untracked,Web,iPad,Mobile Safari,ES
my9cyx4uyr,3/5/2012,2.01E+13,,MALE,41,basic,3,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,NDF
b41l8ia8j3,3/5/2012,2.01E+13,3/6/2012,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
3mcv196by4,3/5/2012,2.01E+13,3/6/2012,FEMALE,32,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Firefox,IT
iv8v1x1luf,3/5/2012,2.01E+13,5/1/2012,FEMALE,29,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
fojcvjplc8,3/5/2012,2.01E+13,3/5/2012,FEMALE,40,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
y4dh1m5qru,3/5/2012,2.01E+13,,MALE,31,facebook,0,en,direct,direct,tracked-other,Web,Mac Desktop,Firefox,NDF
arrq3n9t9h,3/5/2012,2.01E+13,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
bn6azq3dqq,3/5/2012,2.01E+13,,MALE,26,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF
p5tywspda1,3/5/2012,2.01E+13,3/6/2012,FEMALE,44,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,other
y8r2cgrqyj,3/5/2012,2.01E+13,3/13/2012,FEMALE,59,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
8g64d5jns5,3/5/2012,2.01E+13,3/13/2012,MALE,41,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
wj04vo3eyb,3/5/2012,2.01E+13,,FEMALE,46,facebook,0,en,direct,direct,linked,Web,iPhone,Mobile Safari,NDF
duqw852d6f,3/5/2012,2.01E+13,5/17/2012,FEMALE,31,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
w6s4o5ohzu,3/5/2012,2.01E+13,3/6/2012,MALE,32,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,other
z0kzeltmxr,3/5/2012,2.01E+13,3/5/2012,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
h5ix3p6ykl,3/5/2012,2.01E+13,3/5/2012,-unknown-,43,basic,3,en,direct,direct,linked,Web,Mac Desktop,Safari,US
1efxwr86p7,3/5/2012,2.01E+13,,MALE,62,basic,1,en,sem-brand,google,untracked,Web,Windows Desktop,Chrome,NDF
9jd4qqpmvr,3/5/2012,2.01E+13,,FEMALE,37,facebook,0,en,other,craigslist,omg,Web,Mac Desktop,Firefox,NDF
aatpsdzhff,3/5/2012,2.01E+13,,MALE,60,basic,12,en,api,other,untracked,iOS,Mac Desktop,Firefox,NDF
1rvmp7kk37,3/5/2012,2.01E+13,9/29/2012,FEMALE,59,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
98se5tviv1,3/5/2012,2.01E+13,3/7/2012,FEMALE,52,basic,3,en,sem-non-brand,google,linked,Web,Windows Desktop,IE,US
vupaoiscv7,3/5/2012,2.01E+13,3/7/2012,-unknown-,,basic,0,en,direct,direct,omg,Web,Windows Desktop,Firefox,GB
9xmqf5r0wv,3/5/2012,2.01E+13,3/5/2012,-unknown-,27,basic,0,es,direct,direct,untracked,Web,Mac Desktop,Safari,US
pxd29q3gxq,3/5/2012,2.01E+13,3/5/2012,FEMALE,30,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
uh6oiknbe0,3/5/2012,2.01E+13,3/19/2012,-unknown-,,basic,3,en,direct,direct,untracked,Web,Windows Desktop,IE,other
cefsbo98es,3/5/2012,2.01E+13,3/6/2012,MALE,41,basic,3,en,direct,direct,linked,Web,Mac Desktop,Safari,other
h2nic28xoo,3/5/2012,2.01E+13,,FEMALE,,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
2qbmn8zvmu,3/5/2012,2.01E+13,,MALE,2014,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
obhhl955bl,3/5/2012,2.01E+13,,FEMALE,36,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
0oveno3sgc,3/5/2012,2.01E+13,,FEMALE,56,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
najctk0ndi,3/5/2012,2.01E+13,3/6/2012,FEMALE,34,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
lwj3p8jkje,3/5/2012,2.01E+13,3/7/2012,FEMALE,37,facebook,0,en,other,other,untracked,Web,Mac Desktop,Safari,US
yg88tvge3q,3/5/2012,2.01E+13,,-unknown-,,basic,0,en,direct,direct,tracked-other,Web,Windows Desktop,IE,NDF
nrl3e45j1j,3/5/2012,2.01E+13,3/6/2012,MALE,51,facebook,0,en,sem-non-brand,google,untracked,Web,Windows Desktop,Chrome,US
gtq4igiin8,3/5/2012,2.01E+13,3/13/2012,-unknown-,,basic,0,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
khmajmhh2k,3/5/2012,2.01E+13,4/26/2012,MALE,30,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
ay53k6wese,3/5/2012,2.01E+13,,FEMALE,32,facebook,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
y5716opt3n,3/5/2012,2.01E+13,,MALE,32,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
oxeew4orek,3/5/2012,2.01E+13,3/6/2012,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
iqg1dktdxb,3/5/2012,2.01E+13,,MALE,34,facebook,0,ja,seo,facebook,linked,Web,Windows Desktop,Chrome,NDF
fw6z5mt7u6,3/5/2012,2.01E+13,,FEMALE,48,facebook,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
0y4r25mt8q,3/5/2012,2.01E+13,3/17/2012,FEMALE,41,basic,6,en,direct,other,untracked,iOS,Mac Desktop,Chrome,US
i05rnk7i64,3/6/2012,2.01E+13,3/27/2012,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
ciuxhv4c1m,3/6/2012,2.01E+13,,FEMALE,41,facebook,0,en,sem-non-brand,google,linked,Web,iPhone,Mobile Safari,NDF
1l67dy768i,3/6/2012,2.01E+13,,FEMALE,49,facebook,0,es,direct,direct,untracked,iOS,Mac Desktop,Safari,NDF
kc09qvqkde,3/6/2012,2.01E+13,3/6/2012,-unknown-,,basic,6,en,direct,other,,iOS,Other/Unknown,-unknown-,other
bmt8ozco08,3/6/2012,2.01E+13,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
seisw0kft6,3/6/2012,2.01E+13,,MALE,26,basic,0,en,other,craigslist,linked,Web,Windows Desktop,Chrome,NDF
7d2ubyzc1c,3/6/2012,2.01E+13,,MALE,43,basic,0,en,other,other,,Web,Other/Unknown,-unknown-,NDF
xgrlnf2u4h,3/6/2012,2.01E+13,3/7/2012,-unknown-,,basic,0,en,sem-non-brand,google,linked,Web,Windows Desktop,IE,US
2sgkfu2tlc,3/6/2012,2.01E+13,3/6/2012,FEMALE,19,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,other
fxg10onk50,3/6/2012,2.01E+13,,FEMALE,56,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
26d392ku3s,3/6/2012,2.01E+13,3/13/2012,FEMALE,36,facebook,0,en,seo,other,untracked,Web,Mac Desktop,Firefox,US
zfqsni30v5,3/6/2012,2.01E+13,3/13/2012,-unknown-,40,basic,3,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,US
5okcchvpha,3/6/2012,2.01E+13,3/13/2012,MALE,2013,basic,0,en,other,other,linked,Web,Mac Desktop,Safari,US
jvohl8jjio,3/6/2012,2.01E+13,3/16/2012,FEMALE,28,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US
2q2tzwkzka,3/6/2012,2.01E+13,,-unknown-,,basic,0,en,other,craigslist,untracked,Web,Mac Desktop,Safari,NDF
hixn5n4mkg,3/6/2012,2.01E+13,3/8/2012,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
jaget2vcrr,3/6/2012,2.01E+13,3/6/2012,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPhone,Mobile Safari,FR
m2628uk6ow,3/6/2012,2.01E+13,,FEMALE,43,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
gopa9vpxmh,3/6/2012,2.01E+13,3/11/2012,FEMALE,28,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
l14rtcncpu,3/6/2012,2.01E+13,3/13/2012,FEMALE,68,facebook,3,en,sem-non-brand,vast,untracked,Web,Mac Desktop,Firefox,US
m2g955ando,3/6/2012,2.01E+13,,MALE,59,facebook,0,en,direct,direct,omg,Web,Windows Desktop,IE,NDF
j03nzqrm28,3/6/2012,2.01E+13,3/10/2012,FEMALE,54,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,FR
m6lqbdgh0v,3/6/2012,2.01E+13,,MALE,37,facebook,0,en,direct,direct,tracked-other,Web,Mac Desktop,Chrome,NDF
9pet9j0e3h,3/6/2012,2.01E+13,3/15/2012,-unknown-,22,basic,0,en,direct,direct,linked,Web,iPhone,Mobile Safari,US
grl2ntstw9,3/6/2012,2.01E+13,3/16/2012,-unknown-,,basic,3,en,direct,direct,omg,Web,Windows Desktop,Firefox,US
6tunrvhpgg,3/6/2012,2.01E+13,3/13/2012,FEMALE,34,basic,0,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,US
